Clave,Entidad y municipio,Entidad,% Mecánica,% Temporal,% Herbicidas químicos,% Insecticidas químicos,% labor agricola,% bosque
15_104,  TLALNEPANTLA DE BAZ,MÉXICO,1.239669421,99.82602644,0,0,59.34132954,1.96787965
15_105,  TLATLAYA,MÉXICO,4.255319149,98.3897171,2.84750717,1.960421152,63.69080676,4.679533311
15_106,  TOLUCA,MÉXICO,77.54808755,74.57326557,60.20320049,11.53933752,59.10077286,0.021958623
15_107,  TONATICO,MÉXICO,64.11192214,91.52596057,52.92629873,43.67113666,31.53177307,0.506291962
15_108,  TULTEPEC,MÉXICO,83.67952522,33.19220419,20.12204529,0.68564768,57.34100201,0.17117593
15_109,  TULTITLÁN,MÉXICO,26.66666667,53.29484806,4.90142686,0,23.47421442,0
15_110,  VALLE DE BRAVO,MÉXICO,24.24794895,53.90886415,15.07180715,10.07626266,18.99991046,3.569363101
15_111,  VILLA DE ALLENDE,MÉXICO,12.77604861,96.27476709,34.32314589,1.636944277,91.82066537,0.316175852
15_112,  VILLA DEL CARBÓN,MÉXICO,3.576627157,86.74636971,23.91200828,0.36289197,49.64618955,1.088834909
15_113,  VILLA GUERRERO,MÉXICO,43.58837643,38.14284861,6.361825534,30.20997643,31.02126353,0.609675697
15_114,  VILLA VICTORIA,MÉXICO,15.89143745,95.82301371,31.70592314,4.835721509,90.61573528,0.532100228
15_115,  XONACATLÁN,MÉXICO,54.62962963,96.74207471,33.76618544,4.31611847,31.81857434,1.168054394
15_116,  ZACAZONAPAN,MÉXICO,2.409638554,96.00670314,2.809404111,1.527921534,55.95732085,1.178770565
15_117,  ZACUALPAN,MÉXICO,9.122459098,97.89779297,27.37105963,18.25615057,25.96065098,0.284662627
15_118,  ZINACANTEPEC,MÉXICO,30.10011489,93.17883009,40.82708253,20.09555439,65.46664403,0.026749372
15_119,  ZUMPAHUACÁN,MÉXICO,7.982012366,79.68137002,24.56961078,20.07149494,42.90033444,0.549536474
15_120,  ZUMPANGO,MÉXICO,74.65993004,72.60963641,20.53682963,4.887702462,55.08860515,0.047280497
15_121,  CUAUTITLÁN IZCALLI,MÉXICO,66.97674419,59.90319205,21.63396128,2.089220304,57.61923751,0.015048116
15_122,  VALLE DE CHALCO SOLIDARIDAD,MÉXICO,57.17761557,87.03045324,4.536497166,0.473355951,83.05278943,0
15_123,  LUVIANOS,MÉXICO,13.01886792,98.67304464,6.112740105,1.903797492,66.9474222,2.400849547
15_124,  SAN JOSÉ DEL RINCÓN,MÉXICO,10.28482189,99.83110603,6.750877084,1.571448263,65.01370552,2.388053826
15_125,  TONANITLA,MÉXICO,84.84848485,2.714258492,56.57901005,3.187080177,68.3890726,0
16_001,  ACUITZIO,MICHOACÁN DE OCAMPO,47.29381443,85.44050452,22.97693747,21.51993789,25.58269747,9.349442767
16_002,  AGUILILLA,MICHOACÁN DE OCAMPO,32.51833741,95.91676496,8.243027046,4.74497344,43.9356066,5.172661489
16_003,  ÁLVARO OBREGÓN,MICHOACÁN DE OCAMPO,84.92211838,16.35489842,57.21738068,54.37506825,76.62657125,1.31977465
16_004,  ANGAMACUTIRO,MICHOACÁN DE OCAMPO,62.46334311,51.05395314,61.08162282,55.55994324,49.72168638,1.159112036
16_005,  ANGANGUEO,MICHOACÁN DE OCAMPO,3.463203463,88.74174666,0.986120475,0,80.51080804,5.379391649
16_006,  APATZINGÁN,MICHOACÁN DE OCAMPO,73.26943557,54.25633327,18.92217157,6.628937954,29.43034534,0.168717808
16_007,  APORO,MICHOACÁN DE OCAMPO,13.5021097,94.71699449,5.46978737,2.603438203,31.76921057,27.78845223
16_008,  AQUILA,MICHOACÁN DE OCAMPO,12.6330731,95.90037513,1.039789387,0.547602858,62.86803315,1.623410145
16_009,  ARIO,MICHOACÁN DE OCAMPO,46.45694312,84.74648706,32.6120291,19.0375886,48.33586862,8.448242003
16_010,  ARTEAGA,MICHOACÁN DE OCAMPO,12.62825572,99.2606993,0.57281157,0.192974529,39.53331404,4.019816705
16_011,  BRISEÑAS,MICHOACÁN DE OCAMPO,81.08108108,34.6148495,82.55230665,84.07869207,93.05160628,0
16_012,  BUENAVISTA,MICHOACÁN DE OCAMPO,66.17781852,22.30273614,35.58438211,19.92107298,51.73812863,3.378952931
16_013,  CARÁCUARO,MICHOACÁN DE OCAMPO,13.83561644,99.08642082,4.074232488,0.231692077,28.30622489,1.178139114
16_014,  COAHUAYANA,MICHOACÁN DE OCAMPO,35.03184713,57.80317994,9.701620307,2.06764131,43.22946098,2.909787421
16_015,  COALCOMÁN DE VÁZQUEZ PALLARES,MICHOACÁN DE OCAMPO,6.349206349,99.04128315,1.156739014,0.166934813,28.06079581,16.43852719
16_016,  COENEO,MICHOACÁN DE OCAMPO,57.6544021,79.07424421,24.67366485,12.02043417,48.79157492,5.586248431
16_017,  CONTEPEC,MICHOACÁN DE OCAMPO,28.10615199,72.02375726,47.71103103,16.91163609,72.71511434,5.562570578
16_018,  COPÁNDARO,MICHOACÁN DE OCAMPO,18.53832442,74.12272953,36.74704632,34.35503451,31.5771051,0
16_019,  COTIJA,MICHOACÁN DE OCAMPO,43.89891697,83.14228824,20.88706118,11.34192061,48.58235195,4.627163206
16_020,  CUITZEO,MICHOACÁN DE OCAMPO,38.37837838,76.58564985,21.31108048,22.03246918,39.38784874,1.52329059
16_021,  CHARAPAN,MICHOACÁN DE OCAMPO,54.70494418,99.54654284,3.066579603,0.604609543,45.67978427,17.49662403
16_022,  CHARO,MICHOACÁN DE OCAMPO,22.97843666,82.02516227,20.92534655,22.8603138,59.14551005,7.12497285
16_023,  CHAVINDA,MICHOACÁN DE OCAMPO,53.67847411,77.4208518,78.57646536,74.46719417,89.15990167,0.067838441
16_024,  CHERÁN,MICHOACÁN DE OCAMPO,68.67572156,99.96005511,9.064208995,0.69546558,71.96414829,12.30064151
16_025,  CHILCHOTA,MICHOACÁN DE OCAMPO,38.38235294,95.80137456,14.91476506,3.403999086,66.9416957,6.577102966
16_026,  CHINICUILA,MICHOACÁN DE OCAMPO,8.504398827,98.00826181,0.345278817,0.245044727,44.48205583,2.352270704
16_027,  CHUCÁNDIRO,MICHOACÁN DE OCAMPO,33.55335534,67.45241905,28.32977123,16.70288471,36.15729735,0.050316575
16_028,  CHURINTZIO,MICHOACÁN DE OCAMPO,76.89393939,86.53102322,73.533565,56.08074755,33.50021845,3.23318602
16_029,  CHURUMUCO,MICHOACÁN DE OCAMPO,38.4097035,98.20540621,4.142549307,1.136609225,59.78069937,0.937203549
16_030,  ECUANDUREO,MICHOACÁN DE OCAMPO,76.78855326,76.36814971,79.94217724,63.96654752,61.54766933,0.006850826
16_031,  EPITACIO HUERTA,MICHOACÁN DE OCAMPO,44.88888889,53.71591783,61.10309417,7.930878611,51.80290746,0.371819961
16_032,  ERONGARÍCUARO,MICHOACÁN DE OCAMPO,72.21603563,99.74394556,23.07325477,5.223338761,54.63706669,7.729368961
16_033,  GABRIEL ZAMORA,MICHOACÁN DE OCAMPO,37.82161235,15.53561651,21.62833723,20.39623675,79.45751128,0.230688023
16_034,  HIDALGO,MICHOACÁN DE OCAMPO,29.66216216,85.87280208,7.096729597,3.142488282,19.58532144,28.95490728
16_035,  LA HUACANA,MICHOACÁN DE OCAMPO,36.72265093,88.75124351,7.518640454,2.891862684,31.58655919,3.404018165
16_036,  HUANDACAREO,MICHOACÁN DE OCAMPO,30.50458716,68.02020733,33.98465294,23.09557431,28.26284971,0
16_037,  HUANIQUEO,MICHOACÁN DE OCAMPO,28.26420891,66.30980261,45.58479129,26.8541515,27.00469769,5.42220768
16_038,  HUETAMO,MICHOACÁN DE OCAMPO,56.22466705,93.11763971,10.77077061,4.263856021,41.13706512,0.941065576
16_039,  HUIRAMBA,MICHOACÁN DE OCAMPO,61.63265306,98.70012575,30.13305561,16.65420666,51.15917169,1.266600647
16_040,  INDAPARAPEO,MICHOACÁN DE OCAMPO,67.36736737,49.70195062,61.33090336,57.89579514,42.33466174,11.88841649
16_041,  IRIMBO,MICHOACÁN DE OCAMPO,43.43302991,82.67640639,18.18504031,15.06904973,51.04668327,0.953173034
16_042,  IXTLÁN,MICHOACÁN DE OCAMPO,28.50356295,45.14008738,66.14102202,65.35614146,89.86496913,2.799258531
16_043,  JACONA,MICHOACÁN DE OCAMPO,29.10447761,38.08705347,63.86204921,65.21190443,45.78658021,6.856674655
16_044,  JIMÉNEZ,MICHOACÁN DE OCAMPO,63.10160428,56.62007642,32.85123395,18.34339027,78.65123846,3.310921367
16_045,  JIQUILPAN,MICHOACÁN DE OCAMPO,28.9640592,83.59214972,37.30532497,30.43795785,22.51094271,5.106056342
16_046,  JUÁREZ,MICHOACÁN DE OCAMPO,0.841219769,51.87001826,2.016420554,1.31829848,74.5427372,0.311167086
16_047,  JUNGAPEO,MICHOACÁN DE OCAMPO,3.358024691,59.1153164,14.23237968,8.563757703,75.50337267,1.280639291
16_048,  LAGUNILLAS,MICHOACÁN DE OCAMPO,56.98689956,98.02769239,32.06840433,25.77174447,29.85292788,0.147514468
16_049,  MADERO,MICHOACÁN DE OCAMPO,13.52899069,96.15088906,3.417906212,1.749983703,28.03051246,24.64733376
16_050,  MARAVATÍO,MICHOACÁN DE OCAMPO,19.60784314,69.05035387,30.87998994,20.94531901,53.45117146,2.019255799
16_051,  MARCOS CASTELLANOS,MICHOACÁN DE OCAMPO,48.86128364,98.68691036,35.26225393,27.821862,20.72904717,3.451003491
16_052,  LÁZARO CÁRDENAS,MICHOACÁN DE OCAMPO,44.2516269,89.58583805,2.822769124,2.601121824,47.95567234,4.177516888
16_053,  MORELIA,MICHOACÁN DE OCAMPO,45.67062818,93.57742081,23.73529137,22.34971904,24.81224268,5.752050463
16_054,  MORELOS,MICHOACÁN DE OCAMPO,27.15686275,80.89175395,51.04183136,22.82542874,23.6615487,0.926309755
16_055,  MÚGICA,MICHOACÁN DE OCAMPO,79.21535893,11.88188523,14.63486772,8.348826682,84.85163145,0.152281583
16_056,  NAHUATZEN,MICHOACÁN DE OCAMPO,53.75360924,99.84814513,7.022372979,7.443175633,67.20819041,3.257632394
16_057,  NOCUPÉTARO,MICHOACÁN DE OCAMPO,10.88139282,99.44298112,3.818867915,0.006193227,51.80237555,0.880842941
16_058,  NUEVO PARANGARICUTIRO,MICHOACÁN DE OCAMPO,63.06760848,60.41399244,10.50218741,26.37007833,26.91601626,29.75618558
16_059,  NUEVO URECHO,MICHOACÁN DE OCAMPO,13.30798479,31.60795611,6.839289621,6.66683713,75.16336034,4.356222363
16_060,  NUMARÁN,MICHOACÁN DE OCAMPO,92.17081851,66.24980441,76.01376969,69.63204583,28.19390511,0.161408436
16_061,  OCAMPO,MICHOACÁN DE OCAMPO,5.195402299,97.72045091,23.23314114,0.658830264,70.17341664,7.978695387
16_062,  PAJACUARÁN,MICHOACÁN DE OCAMPO,37.02401875,29.99513474,78.23279261,75.20600883,81.27791622,0.852678367
16_063,  PANINDÍCUARO,MICHOACÁN DE OCAMPO,26.08247423,69.28225616,43.6549175,26.87960924,38.94241548,2.41511596
16_064,  PARÁCUARO,MICHOACÁN DE OCAMPO,57.00447094,38.52524676,30.41360211,19.80980639,52.31703618,0.82816246
16_065,  PARACHO,MICHOACÁN DE OCAMPO,47.10144928,99.44743424,6.925456998,0,73.36955914,5.49151439
16_066,  PÁTZCUARO,MICHOACÁN DE OCAMPO,44.00515685,89.00465204,9.996099363,3.429410059,57.95672468,9.660302192
16_067,  PENJAMILLO,MICHOACÁN DE OCAMPO,69.10352188,82.5551846,72.59802652,53.87854621,49.74600527,2.016210242
16_068,  PERIBÁN,MICHOACÁN DE OCAMPO,52.6446281,56.10865576,19.11525884,19.58153859,33.05897819,2.361299882
16_069,  LA PIEDAD,MICHOACÁN DE OCAMPO,73.4386757,83.20111135,53.18079012,52.46093615,46.49250703,1.502185033
16_070,  PURÉPERO,MICHOACÁN DE OCAMPO,42.65402844,97.74276335,29.64084031,14.34511323,24.12141113,2.108574468
16_071,  PURUÁNDIRO,MICHOACÁN DE OCAMPO,46.64645023,75.14690353,42.72704161,37.7582103,64.61071652,2.275030436
16_072,  QUERÉNDARO,MICHOACÁN DE OCAMPO,57.39329268,60.68092414,53.98921489,49.08369651,39.94721576,39.92363382
16_073,  QUIROGA,MICHOACÁN DE OCAMPO,65.55455365,99.45526396,11.51150605,7.077201869,40.10612863,2.601470091
16_074,  COJUMATLÁN DE RÉGULES,MICHOACÁN DE OCAMPO,12.97134238,61.17851882,47.79578293,42.55137419,35.44967448,1.588146255
16_075,  LOS REYES,MICHOACÁN DE OCAMPO,50.17605634,69.92386386,11.39052059,7.816412967,61.54183679,4.504197436
16_076,  SAHUAYO,MICHOACÁN DE OCAMPO,48.23529412,64.31278362,49.38959159,41.98463141,23.04238268,5.528309365
16_077,  SAN LUCAS,MICHOACÁN DE OCAMPO,68.29913964,88.29348368,18.85561185,11.59919647,51.79785029,1.358238541
16_078,  SANTA ANA MAYA,MICHOACÁN DE OCAMPO,69.20684292,26.61533295,50.31160046,46.66930532,44.04924576,3.310172252
16_079,  SALVADOR ESCALANTE,MICHOACÁN DE OCAMPO,35.79781215,90.12039289,9.858543353,8.71951198,56.38206717,5.200923033
16_080,  SENGUIO,MICHOACÁN DE OCAMPO,15.97549482,54.17189158,9.754202583,6.883906101,52.91985412,2.929768576
16_081,  SUSUPUATO,MICHOACÁN DE OCAMPO,0.507099391,81.14892551,6.846956675,2.948710134,39.69630802,0.033354034
16_082,  TACÁMBARO,MICHOACÁN DE OCAMPO,35.52660631,68.72109794,15.32278623,16.1677102,36.01546983,13.31603863
16_083,  TANCÍTARO,MICHOACÁN DE OCAMPO,49.55842391,75.0479709,21.63254995,27.19610301,36.20192615,13.53217477
16_084,  TANGAMANDAPIO,MICHOACÁN DE OCAMPO,36.11911623,92.98346472,35.69714142,23.76795672,51.54453132,9.210010071
16_085,  TANGANCÍCUARO,MICHOACÁN DE OCAMPO,56.96022727,64.05267105,48.21881351,41.66819897,59.2680953,2.136095823
16_086,  TANHUATO,MICHOACÁN DE OCAMPO,87.35294118,48.48031994,45.07658147,58.68654387,33.08509239,0.64302653
16_087,  TARETAN,MICHOACÁN DE OCAMPO,14.56953642,21.07481646,9.83781992,9.445362951,48.55949114,1.700637851
16_088,  TARÍMBARO,MICHOACÁN DE OCAMPO,35.82787652,60.13172448,45.1071093,41.40433344,57.77277974,7.330848134
16_089,  TEPALCATEPEC,MICHOACÁN DE OCAMPO,77.11340206,48.27545636,15.70336985,11.20774147,32.86760745,0.318986364
16_090,  TINGAMBATO,MICHOACÁN DE OCAMPO,51.00143062,88.69929855,11.27901509,21.90935872,72.66821378,1.018037297
16_091,  TINGÜINDÍN,MICHOACÁN DE OCAMPO,61.75799087,89.46600952,25.71643695,25.57472776,56.82498299,1.21724646
16_092,  TIQUICHEO DE NICOLÁS ROMERO,MICHOACÁN DE OCAMPO,29.32226833,98.97558121,2.832068967,0.374753342,30.54767669,2.521269536
16_093,  TLALPUJAHUA,MICHOACÁN DE OCAMPO,14.69140477,90.54581759,4.189896626,1.247699681,38.84186643,6.689026997
16_094,  TLAZAZALCA,MICHOACÁN DE OCAMPO,68.80984952,55.67365389,11.18665705,5.613217147,36.44703364,5.418152673
16_095,  TOCUMBO,MICHOACÁN DE OCAMPO,61.70421156,81.96964497,23.51691012,8.254265586,23.67164108,3.440098903
16_096,  TUMBISCATÍO,MICHOACÁN DE OCAMPO,22.83044059,99.81024608,0.076675751,0.105283336,26.09542194,2.688287831
16_097,  TURICATO,MICHOACÁN DE OCAMPO,33.98841018,90.7505891,14.91096384,6.567141951,32.84495123,1.196062802
16_098,  TUXPAN,MICHOACÁN DE OCAMPO,7.034845496,65.56799273,29.91532345,29.55404643,31.97324255,6.729037224
16_099,  TUZANTLA,MICHOACÁN DE OCAMPO,39.01494189,96.0154779,5.772473867,2.761398315,40.17534394,2.453216922
16_100,  TZINTZUNTZAN,MICHOACÁN DE OCAMPO,42.0518602,90.13423449,29.38937389,12.59973716,20.23110018,25.44806392
16_101,  TZITZIO,MICHOACÁN DE OCAMPO,4.738878143,99.00429197,2.827075119,0.457646114,31.17307982,7.359545014
16_102,  URUAPAN,MICHOACÁN DE OCAMPO,47.84431138,40.75556803,11.93554001,25.62228168,50.46314003,10.81946356
16_103,  VENUSTIANO CARRANZA,MICHOACÁN DE OCAMPO,60.23688663,52.64129166,60.10588361,54.12066166,77.83735817,0.071907099
16_104,  VILLAMAR,MICHOACÁN DE OCAMPO,56.3227308,85.92373366,45.54806606,26.10634821,45.29971766,3.162145743
16_105,  VISTA HERMOSA,MICHOACÁN DE OCAMPO,78.50562948,23.41525299,75.49332564,81.28366026,91.95143398,0
16_106,  YURÉCUARO,MICHOACÁN DE OCAMPO,83.99433428,42.64075422,33.16746122,35.63482262,81.23887994,0
16_107,  ZACAPU,MICHOACÁN DE OCAMPO,75.44684854,95.40492874,14.68574841,9.870538762,41.29592298,3.456704473
16_108,  ZAMORA,MICHOACÁN DE OCAMPO,33.47945205,26.80471422,63.31527598,67.96333715,74.40835312,1.387215168
16_109,  ZINÁPARO,MICHOACÁN DE OCAMPO,78.64476386,99.02230506,58.71889596,38.29584201,52.0181012,0.129845271
16_110,  ZINAPÉCUARO,MICHOACÁN DE OCAMPO,69.35875217,74.7318039,46.66890467,35.84257722,49.45679635,8.943035253
16_111,  ZIRACUARETIRO,MICHOACÁN DE OCAMPO,28.83333333,38.62813535,17.33827992,22.94875237,67.17648899,10.02557601
16_112,  ZITÁCUARO,MICHOACÁN DE OCAMPO,5.406208228,77.74774629,5.449208175,2.969250193,57.47390879,4.094198946
16_113,  JOSÉ SIXTO VERDUZCO,MICHOACÁN DE OCAMPO,60.90835361,32.17535099,57.69909352,43.24299134,76.13660685,3.337868775
17_001,  AMACUZAC,MORELOS,40.9512761,82.6455154,45.44062534,31.14588704,58.29929198,0.326668305
17_002,  ATLATLAHUCAN,MORELOS,22.13017751,98.66815052,63.59943179,54.78000054,57.82354894,0
17_003,  AXOCHIAPAN,MORELOS,35.07203179,47.81532691,67.21801427,63.17717766,75.95098327,0
17_004,  AYALA,MORELOS,37.19690914,57.00133817,48.16808012,41.27803511,69.31177516,0.254165208
17_005,  COATLAN DEL RÖO,MORELOS,58.16666667,80.65076064,56.40143886,48.20825214,38.1719691,0.145684357
17_006,  CUAUTLA,MORELOS,72.44701349,40.41804502,67.49152588,33.52451799,75.65673153,0
17_007,  CUERNAVACA,MORELOS,8.571428571,98.22002092,21.43949315,33.85325598,69.58844018,0.616375065
17_008,  EMILIANO ZAPATA,MORELOS,20.24048096,21.83561523,55.14786982,45.02272092,66.90839319,0.141198465
17_009,  HUITZILAC,MORELOS,38.01498127,99.93565605,26.31119073,3.146638394,83.55398138,0.841922521
17_010,  JANTETELCO,MORELOS,63.58189081,86.80305429,79.27526735,56.16638206,75.57851304,0.024100944
17_011,  JIUTEPEC,MORELOS,26.58959538,20.43432363,25.35565274,22.0228221,50.80018174,0
17_012,  JOJUTLA,MORELOS,30.0248139,53.95248022,37.46787802,29.99961693,67.29173855,0.05357759
17_014,  MAZATEPEC,MORELOS,22.23974763,53.76991639,54.95977283,42.10679918,59.74681465,0.418377643
17_015,  MIACATLAN,MORELOS,28.34346505,85.18071181,34.85733788,38.29657456,68.57297144,0.311781647
17_016,  OCUITUCO,MORELOS,22.27112676,98.66244083,27.75854747,24.47379051,76.00584258,0.228363214
17_017,  PUENTE DE IXTLA,MORELOS,38.3252818,79.65114219,42.80253363,24.60999794,58.6289682,0.138678068
17_018,  TEMIXCO,MORELOS,26.82926829,82.56392414,44.55424465,44.66692977,60.00525519,0.221954311
17_019,  TEPALCINGO,MORELOS,52.27817746,76.87723401,73.79794371,46.98279063,68.26915836,0
17_020,  TEPOZTLµN,MORELOS,33.97282174,99.05139105,25.36786541,14.48572248,81.5462821,1.955056908
17_021,  TETECALA,MORELOS,41.52046784,53.72116154,51.27570326,31.246081,38.477391,0.63359111
17_022,  TETELA DEL VOLCµN,MORELOS,3.057480636,80.51315061,9.378580532,16.94787389,79.84994223,1.233995309
17_023,  TLALNEPANTLA,MORELOS,15.52795031,99.92174576,28.51524967,25.11713372,74.70884756,0.00924587
17_025,  TLAQUILTENANGO,MORELOS,22.85080422,81.8681298,33.3839914,20.9701032,48.02434063,0.395528244
17_026,  TLAYACAPAN,MORELOS,12.55172414,83.77569841,37.58453672,40.46515813,48.06492198,0
17_027,  TOTOLAPAN,MORELOS,12.81790437,99.83072032,44.50476921,43.57109966,65.14478842,0.046282012
17_028,  XOCHITEPEC,MORELOS,22.94871795,37.28209492,47.1921946,13.90506121,57.60945539,0.061159111
17_029,  YAUTEPEC,MORELOS,47.37691687,57.49108481,55.8076428,43.38123272,19.75601533,0.041163568
17_030,  YECAPIXTLA,MORELOS,49.13409203,98.98178251,61.76956038,55.52354353,58.35793054,0.111417078
17_032,  ZACUALPAN DE AMILPAS,MORELOS,65.50868486,91.33177272,67.03724197,58.88912535,66.93942396,0.098796224
17_033,  TEMOAC,MORELOS,65.67307692,99.0273631,82.06470196,65.60644912,79.84436626,0.067228397
18_001,  ACAPONETA,NAYARIT,58.25555198,88.54887702,24.5058117,29.48796221,61.43012859,1.176398357
18_002,  AHUACATLÁN,NAYARIT,39.19774806,90.49042435,37.38013735,33.44548209,59.8663472,2.723522825
18_003,  AMATLÁN DE CAÑAS,NAYARIT,42.59429623,94.51244672,31.54816944,30.79461868,51.13840025,1.914584162
18_004,  COMPOSTELA,NAYARIT,46.51467016,82.4687386,21.64619628,22.60231308,58.97626123,7.526667651
18_005,  HUAJICORI,NAYARIT,8.469945355,94.01785202,7.626978202,6.307684735,57.19491482,7.569557217
18_006,  IXTLÁN DEL RÍO,NAYARIT,39.88355167,94.05056701,24.27936727,21.75328717,39.39314061,8.807617323
18_007,  JALA,NAYARIT,21.49666349,99.23392983,24.51632447,13.36316537,64.66276467,3.761288609
18_008,  XALISCO,NAYARIT,35.07347254,95.53215323,19.32708709,16.73882803,74.72870686,4.6970864
18_009,  DEL NAYAR,NAYARIT,2.625298329,99.66375339,2.320530515,1.509764447,46.30843052,3.29329918
18_010,  ROSAMORADA,NAYARIT,58.9444185,65.68826865,23.26786375,25.35983382,54.33975731,0.099124056
18_011,  RUÍZ,NAYARIT,19.16558018,92.60740638,5.663526874,7.416663032,74.44748177,0.809302056
18_012,  SAN BLAS,NAYARIT,71.92913386,82.25900083,34.00200021,35.58554744,50.46421005,31.49761654
18_013,  SAN PEDRO LAGUNILLAS,NAYARIT,55.67790778,97.69078903,50.90469659,46.90173359,60.18092219,1.226137754
18_014,  SANTA MARÍA DEL ORO,NAYARIT,53.41919657,92.64002418,36.00287472,31.98689058,58.69065254,0.827441244
18_015,  SANTIAGO IXCUINTLA,NAYARIT,54.36335949,46.85253942,46.30885235,51.77147303,68.75332501,0.419228711
18_016,  TECUALA,NAYARIT,83.56105892,94.643767,40.68586202,42.49871511,72.96445304,0.419665812
18_017,  TEPIC,NAYARIT,49.74074736,87.28295928,28.78585099,17.97424543,54.2704678,3.349321302
18_018,  TUXPAN,NAYARIT,56.15738375,64.78943942,35.14853553,61.44992072,77.11103746,0.019659677
18_019,  LA YESCA,NAYARIT,24.07692308,99.93674378,14.48760097,14.27031197,11.21339193,10.9169348
18_020,  BAHÍA DE BANDERAS,NAYARIT,66.18705036,48.91813243,35.88613645,39.72035931,44.91820793,6.388781556
19_001,  ABASOLO,NUEVO LEÓN,14.28571429,31.62684869,0.227531286,17.63367463,0.248579448,0
19_002,  AGUALEGUAS,NUEVO LEÓN,92.5,83.12030953,1.097624864,0,4.692902741,0.011691022
19_003,  LOS ALDAMAS,NUEVO LEÓN,65.71428571,94.70406374,2.418323969,0,6.311717699,0.001952632
19_004,  ALLENDE,NUEVO LEÓN,77.92792793,93.58682806,8.190487835,19.22362147,18.31558314,6.59512302
19_005,  ANÁHUAC,NUEVO LEÓN,72.34042553,50.22374367,5.380778184,3.067760308,7.874048355,0.016946129
19_006,  APODACA,NUEVO LEÓN,75,36.63112616,40.92435821,23.59401455,14.99445773,0.404544927
19_007,  ARAMBERRI,NUEVO LEÓN,21.67751819,79.17821812,0.729662405,0.622263631,29.19523439,9.123707137
19_008,  BUSTAMANTE,NUEVO LEÓN,78.57142857,51.68162396,0,1.882210822,9.713747528,0.000294897
19_009,  CADEREYTA JIMÉNEZ,NUEVO LEÓN,84.18708241,86.99031658,7.157130119,5.123593592,47.46911128,0.245802069
19_011,  CERRALVO,NUEVO LEÓN,67.10526316,78.48248498,1.755671918,3.730802825,6.183021619,0.030608817
19_012,  CIÉNEGA DE FLORES,NUEVO LEÓN,60.9375,67.43255481,1.858559906,16.54908072,7.894086622,0
19_013,  CHINA,NUEVO LEÓN,89.41176471,91.63474999,0.723464274,1.164342733,9.55763739,0.036338856
19_017,  GALEANA,NUEVO LEÓN,53.57817059,71.08378159,10.01660954,9.452284029,38.66895502,1.348877067
19_018,  GARCÍA,NUEVO LEÓN,21.92513369,81.26323424,0.86382739,6.260482163,3.883853897,0.000353489
